paperId_dblp,title_dblp,authors_dblp,venue_dblp,year_dblp,cleaned_title_dblp,cleaned_authors_dblp,index_dblp
53e9be2eb7602d9704ae9d64,Data Stream Management for Historical XML Data.,"Sujoe Bose, Leonidas Fegaras",SIGMOD Conference,2004,data stream management for historical xml data,sujoe bose leonidas fegaras,2080
53e99c60b7602d970250fbc7,COMBI-Operator: Database Support for Data Mining Applications.,"Alexander Hinneburg, Wolfgang Lehner, Dirk Habich",VLDB,2003,combi operator database support for data mining applications,alexander hinneburg wolfgang lehner dirk habich,1006
53e9b56cb7602d97040a42d2,The TPR*-Tree: An Optimized Spatio-Temporal Access Method for Predictive Queries.,"Yufei Tao, Dimitris Papadias, Jimeng Sun",VLDB,2003,the tpr tree an optimized spatio temporal access method for predictive queries,yufei tao dimitris papadias jimeng sun,214
53e99809b7602d970201f928,Chair's Message.,M. Tamer Özsu,SIGMOD Record,2004,chair s message,m tamer zsu,364
53e9b802b7602d97043b82e0,Privacy-Enhanced Data Management for Next-Generation e-Commerce.,"Chris Clifton, Irini Fundulaki, Richard Hull, Bharat Kumar, Daniel F. Lieuwen, Arnaud Sahuguet",VLDB,2003,privacy enhanced data management for next generation e commerce,chris clifton irini fundulaki richard hull bharat kumar daniel f lieuwen arnaud sahuguet,568
53e99aa6b7602d970231e7c1,Interview with David Maier.,Marianne Winslett,SIGMOD Record,2002,interview with david maier,marianne winslett,1514
53e99846b7602d9702077b3d,XML Document Versioning.,"Shu-Yao Chien, Vassilis J. Tsotras, Carlo Zaniolo",SIGMOD Record,2001,xml document versioning,shu yao chien vassilis j tsotras carlo zaniolo,402
53e9ab31b7602d97034bb265,Generating Call-Level Interfaces for Advanced Database Application Programming.,"Udo Nink, Theo Härder, Norbert Ritter",VLDB,1999,generating call level interfaces for advanced database application programming,udo nink theo h rder norbert ritter,794
53e9acbdb7602d970369da67,"GnatDb: A Small-Footprint, Secure Database System.",Radek Vingralek,VLDB,2002,gnatdb a small footprint secure database system,radek vingralek,1562
53e9ae17b7602d97038260f1,A Scalable Architecture for Autonomous Heterogeneous Database Interactions.,"Steven Milliner, Athman Bouguettaya, Mike P. Papazoglou",VLDB,1995,a scalable architecture for autonomous heterogeneous database interactions,steven milliner athman bouguettaya mike p papazoglou,1847
53e9a84eb7602d9703197254,Indexing of now-relative spatio-bitemporal data.,"Simonas Saltenis, Christian S. Jensen",VLDB J.,2002,indexing of now relative spatio bitemporal data,simonas saltenis christian s jensen,1310
53e99ccab7602d970257c485,Report on the ACM Fourth International Workshop on Data Warehousing and OLAP (DOLAP 2001).,Joachim Hammer,SIGMOD Record,2002,report on the acm fourth international workshop on data warehousing and olap dolap 2001,joachim hammer,351
53e99854b7602d970208eaa9,The GenAlg Project.,"Joachim Hammer, Markus Schneider 0001",SIGMOD Record,2004,the genalg project,joachim hammer markus schneider 0001,74
53e99b16b7602d97023a7500,StatiX: making XML count.,"Juliana Freire, Jayant R. Haritsa, Maya Ramanath, Prasan Roy, Jérôme Siméon",SIGMOD Conference,2002,statix making xml count,juliana freire jayant r haritsa maya ramanath prasan roy j r me sim on,1927
53e9a02db7602d9702912fc5,Prediction and Indexing of Moving Objects with Unknown Motion Patterns.,"Yufei Tao, Christos Faloutsos, Dimitris Papadias, Bin Liu 0002",SIGMOD Conference,2004,prediction and indexing of moving objects with unknown motion patterns,yufei tao christos faloutsos dimitris papadias bin liu 0002,1058
53e99813b7602d970202daba,Dynamic Information Visualization.,Yannis E. Ioannidis,SIGMOD Record,1996,dynamic information visualization,yannis e ioannidis,131
53e9ae22b7602d97038361b6,GPX: Interactive Mining of Gene Expression Data.,"Daxin Jiang, Jian Pei, Aidong Zhang",VLDB,2004,gpx interactive mining of gene expression data,daxin jiang jian pei aidong zhang,567
53e9a178b7602d9702a6c09d,Processing Sliding Window Multi-Joins in Continuous Queries over Data Streams.,"Lukasz Golab, M. Tamer Özsu",VLDB,2003,processing sliding window multi joins in continuous queries over data streams,lukasz golab m tamer zsu,1140
53e99aa6b7602d970231ea2c,Interview with Rakesh Agrawal.,Marianne Winslett,SIGMOD Record,2003,interview with rakesh agrawal,marianne winslett,685
53e99be3b7602d970249027f,Indexing the Distance: An Efficient Method to KNN Processing.,"Cui Yu, Beng Chin Ooi, Kian-Lee Tan, H. V. Jagadish",VLDB,2001,indexing the distance an efficient method to knn processing,cui yu beng chin ooi kian lee tan h v jagadish,1419
53e9b160b7602d9703be66bc,Querying Structured Text in an XML Database.,"Shurug Al-Khalifa, Cong Yu, H. V. Jagadish",SIGMOD Conference,2003,querying structured text in an xml database,shurug al khalifa cong yu h v jagadish,559
53e9979eb7602d9701f6e878,Branding Yourself.,"Richard T. Snodgrass, Merrie Brucks",SIGMOD Record,2004,branding yourself,richard t snodgrass merrie brucks,710
53e9aebcb7602d97038e2a4e,Finding Hierarchical Heavy Hitters in Data Streams.,"Graham Cormode, Flip Korn, S. Muthukrishnan, Divesh Srivastava",VLDB,2003,finding hierarchical heavy hitters in data streams,graham cormode flip korn s muthukrishnan divesh srivastava,1866
53e9a8eab7602d97032392e8,Merging Models Based on Given Correspondences.,"Rachel Pottinger, Philip A. Bernstein",VLDB,2003,merging models based on given correspondences,rachel pottinger philip a bernstein,482
53e997bab7602d9701fa0ae6,XQuery Optimization.,Philippe Michiels,VLDB PhD Workshop,2003,xquery optimization,philippe michiels,1092
53e9a335b7602d9702c41366,Mining Surprising Patterns Using Temporal Description Length.,"Soumen Chakrabarti, Sunita Sarawagi, Byron Dom",VLDB,1998,mining surprising patterns using temporal description length,soumen chakrabarti sunita sarawagi byron dom,780
53e9adffb7602d9703809a8b,Report on the Web Dynamics Workshop at WWW 2002.,"Mark Levene, Alexandra Poulovassilis",SIGMOD Record,2002,report on the web dynamics workshop at www 2002,mark levene alexandra poulovassilis,121
53e9bd1eb7602d97049a97eb,Web caching for database applications with Oracle Web Cache.,"Jesse Anton, Lawrence Jacobs, Xiang Liu, Jordan Parker, Zheng Zeng, Tie Zhong",SIGMOD Conference,2002,web caching for database applications with oracle web cache,jesse anton lawrence jacobs xiang liu jordan parker zheng zeng tie zhong,532
53e9a11bb7602d9702a083b4,Review - Rewriting of Regular Expressions and Regular Path Queries.,Alberto O. Mendelzon,ACM SIGMOD Digital Review,1999,review rewriting of regular expressions and regular path queries,alberto o mendelzon,1683
53e9bb2fb7602d970476d427,LockX: A System for Efficiently Querying Secure XML.,"SungRan Cho, Sihem Amer-Yahia, Laks V. S. Lakshmanan, Divesh Srivastava",SIGMOD Conference,2003,lockx a system for efficiently querying secure xml,sungran cho sihem amer yahia laks v s lakshmanan divesh srivastava,1923
53e9bc9eb7602d970491e13e,An Efficient and Resilient Approach to Filtering and Disseminating Streaming Data.,"Shetal Shah, Shyamshankar Dharmarajan, Krithi Ramamritham",VLDB,2003,an efficient and resilient approach to filtering and disseminating streaming data,shetal shah shyamshankar dharmarajan krithi ramamritham,194
53e9a58bb7602d9702eb23b4,Indexing and Querying XML Data for Regular Path Expressions.,"Quanzhong Li, Bongki Moon",VLDB,2001,indexing and querying xml data for regular path expressions,quanzhong li bongki moon,788
53e9bac9b7602d97046f89a3,Query Processing and Optimization in Oracle Rdb,"Gennady Antoshenkov, Mohamed Ziauddin",VLDB J.,1996,query processing and optimization in oracle rdb,gennady antoshenkov mohamed ziauddin,2035
53e9a51db7602d9702e3f3d1,An Asynchronous Avoidance-Based Cache Consistency Algorithm for Client Caching DBMSs.,"M. Tamer Özsu, Kaladhar Voruganti, Ronald C. Unrau",VLDB,1998,an asynchronous avoidance based cache consistency algorithm for client caching dbmss,m tamer zsu kaladhar voruganti ronald c unrau,1004
53e9b65bb7602d97041bb03f,Telcordia's Database Reconciliation and Data Quality Analysis Tool.,"Francesco Caruso, Munir Cochinwala, Uma Ganapathy, Gail Lalk, Paolo Missier",VLDB,2000,telcordia s database reconciliation and data quality analysis tool,francesco caruso munir cochinwala uma ganapathy gail lalk paolo missier,2028
53e9ba6ab7602d970468aa3b,Quadtree and R-tree indexes in oracle spatial: a comparison using GIS data.,"Kothuri Venkata Ravi Kanth, Siva Ravada, Daniel Abugov",SIGMOD Conference,2002,quadtree and r tree indexes in oracle spatial a comparison using gis data,kothuri venkata ravi kanth siva ravada daniel abugov,1493
53e99e80b7602d9702748294,Cubetree: Organization of and Bulk Updates on the Data Cube.,"Nick Roussopoulos, Yannis Kotidis, Mema Roussopoulos",SIGMOD Conference,1997,cubetree organization of and bulk updates on the data cube,nick roussopoulos yannis kotidis mema roussopoulos,1741
53e9ae2eb7602d9703842dff,Secure XML Querying with Security Views.,"Wenfei Fan, Chee Yong Chan, Minos N. Garofalakis",SIGMOD Conference,2004,secure xml querying with security views,wenfei fan chee yong chan minos n garofalakis,1463
53e9af8db7602d97039d2df6,INSITE: A Tool for Interpreting Users? Interaction with a Web Space.,"Cyrus Shahabi, Adil Faisal, Farnoush Banaei Kashani, Jabed Faruque",VLDB,2000,insite a tool for interpreting users interaction with a web space,cyrus shahabi adil faisal farnoush banaei kashani jabed faruque,1033
53e9a4aab7602d9702dc99ed,PLASTIC: Reducing Query Optimization Overheads through Plan Recycling.,"Vibhuti S. Sengar, Jayant R. Haritsa",SIGMOD Conference,2003,plastic reducing query optimization overheads through plan recycling,vibhuti s sengar jayant r haritsa,1262
53e9a914b7602d9703263a5f,Fundamentals of data warehouses: 2nd revised and extended edition.,Vernon Hoffner,SIGMOD Record,2003,fundamentals of data warehouses 2nd revised and extended edition,vernon hoffner,281
53e99f7fb7602d970285401d,Asera: Extranet Architecture for B2B Solutions.,Anil Nori,VLDB,2000,asera extranet architecture for b2b solutions,anil nori,950
53e9b98ab7602d970457d0e7,From semantic integration to semantics management: case studies and a way forward.,"Arnon Rosenthal, Leonard J. Seligman, Scott Renner",SIGMOD Record,2004,from semantic integration to semantics management case studies and a way forward,arnon rosenthal leonard j seligman scott renner,27
53e9ad8db7602d97037825e7,Implementing database operations using SIMD instructions.,"Jingren Zhou, Kenneth A. Ross",SIGMOD Conference,2002,implementing database operations using simd instructions,jingren zhou kenneth a ross,2114
53e99808b7602d970201b0fa,Cover Your Assets.,Michael A. Olson,SIGMOD Conference,1995,cover your assets,michael a olson,1242
53e9a3c8b7602d9702cdc284,XmdvTool: visual interactive data exploration and trend discovery of high-dimensional data sets.,"Elke A. Rundensteiner, Matthew O. Ward, Jing Yang 0001, Punit R. Doshi",SIGMOD Conference,2002,xmdvtool visual interactive data exploration and trend discovery of high dimensional data sets,elke a rundensteiner matthew o ward jing yang 0001 punit r doshi,1337
53e9a593b7602d9702eb9db0,DeeDS Towards a Distributed and Active Real-Time Database System.,"Sten Andler, Jörgen Hansson, Joakim Eriksson, Jonas Mellin, Mikael Berndtsson, Bengt Eftring",SIGMOD Record,1996,deeds towards a distributed and active real time database system,sten andler j rgen hansson joakim eriksson jonas mellin mikael berndtsson bengt eftring,690
53e9b1c9b7602d9703c5b2cc,DB2 Spatial Extender - Spatial data within the RDBMS.,David W. Adler,VLDB,2001,db2 spatial extender spatial data within the rdbms,david w adler,190
53e9bd8cb7602d9704a32626,BIO-AJAX: An Extensible Framework for Biological Data Cleaning.,"Katherine G. Herbert, Narain H. Gehani, William H. Piel, Jason Tsong-Li Wang, Cathy H. Wu",SIGMOD Record,2004,bio ajax an extensible framework for biological data cleaning,katherine g herbert narain h gehani william h piel jason tsong li wang cathy h wu,2100
53e9ab65b7602d97035023ec,Automata Theory for XML Researchers.,Frank Neven,SIGMOD Record,2002,automata theory for xml researchers,frank neven,120
53e9ab64b7602d97034fd41b,An Ultra Highly Available DBMS.,"Svein-Olaf Hvasshovd, Svein Erik Bratsberg, Øystein Torbjørnsen",VLDB,2000,an ultra highly available dbms,svein olaf hvasshovd svein erik bratsberg ystein torbj rnsen,561
53e99915b7602d9702153324,Semantic B2B Integration: Issues in Ontology-based Applications.,"Zhan Cui, Dean M. Jones, Paul O'Brien",SIGMOD Record,2002,semantic b2b integration issues in ontology based applications,zhan cui dean m jones paul o brien,38
53e9b0abb7602d9703b1978b,Enhanced Nearest Neighbour Search on the R-tree.,"King Lum Cheung, Ada Wai-Chee Fu",SIGMOD Record,1998,enhanced nearest neighbour search on the r tree,king lum cheung ada wai chee fu,257
53e998a3b7602d97020dc3bf,Optimizing Multi-Feature Queries for Image Databases.,"Ulrich Güntzer, Wolf-Tilo Balke, Werner Kießling",VLDB,2000,optimizing multi feature queries for image databases,ulrich g ntzer wolf tilo balke werner kie ling,887
53e9bd4bb7602d97049db3ef,Buffering and Read-Ahead Strategies for External Mergesort.,"Weiye Zhang, Per-Åke Larson",VLDB,1998,buffering and read ahead strategies for external mergesort,weiye zhang per ke larson,1003
53e99a62b7602d97022cf246,Mining Generalized Association Rules.,"Ramakrishnan Srikant, Rakesh Agrawal",VLDB,1995,mining generalized association rules,ramakrishnan srikant rakesh agrawal,1996
53e9a1d0b7602d9702acbf58,An Annotated Bibliography on Active Databases.,"Ulrike Jaeger, Johann Christoph Freytag",SIGMOD Record,1995,an annotated bibliography on active databases,ulrike jaeger johann christoph freytag,665
53e99b0ab7602d970239c211,Reminiscences on Influential Papers.,"Kenneth A. Ross, Jiawei Han, Nick Koudas, Rajeev Rastogi, Daniel J. Rosenkrantz, Peter Scheuermann, Dan Suciu",SIGMOD Record,2001,reminiscences on influential papers,kenneth a ross jiawei han nick koudas rajeev rastogi daniel j rosenkrantz peter scheuermann dan suciu,722
53e99a98b7602d970231120a,Indexing and Mining Streams.,Christos Faloutsos,SIGMOD Conference,2004,indexing and mining streams,christos faloutsos,1967
53e9aef1b7602d9703921d48,Client-Based Access Control Management for XML documents.,"Luc Bouganim, François Dang Ngoc, Philippe Pucheral",VLDB,2004,client based access control management for xml documents,luc bouganim fran ois dang ngoc philippe pucheral,1076
53e99b36b7602d97023d297b,Phrase Matching in XML.,"Sihem Amer-Yahia, Mary F. Fernández, Divesh Srivastava, Yu Xu",VLDB,2003,phrase matching in xml,sihem amer yahia mary f fern ndez divesh srivastava yu xu,465
53e99e05b7602d97026cb93f,Cost Estimation of User-Defined Methods in Object-Relational Database Systems.,"Jihad Boulos, Kinji Ono",SIGMOD Record,1999,cost estimation of user defined methods in object relational database systems,jihad boulos kinji ono,85
53e9b884b7602d9704456ace,Views in a Large Scale XML Repository.,"Sophie Cluet, Pierangelo Veltri, Dan Vodislav",VLDB,2001,views in a large scale xml repository,sophie cluet pierangelo veltri dan vodislav,479
53e9ab26b7602d97034b3403,Principles of Optimally Placing Data in Tertiary Storage Libraries.,"Stavros Christodoulakis, Peter Triantafillou, Fenia Zioga",VLDB,1997,principles of optimally placing data in tertiary storage libraries,stavros christodoulakis peter triantafillou fenia zioga,1541
53e998fcb7602d97021399e4,Dynamic Load Balancing for Parallel Association Rule Mining on Heterogenous PC Cluster Systems.,"Masahisa Tamura, Masaru Kitsuregawa",VLDB,1999,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,masahisa tamura masaru kitsuregawa,2002
