paperId_acm,title_acm,authors_acm,venue_acm,year_acm
53e9aa3ab7602d97033a483b,guest editorial to the special issue on data stream processing,johannes gehrke joseph m hellerstein,vldb j.,2004
53e9ace2b7602d97036c0862,tracking set expression cardinalities over continuous update streams,sumit ganguly minos n garofalakis rajeev rastogi,vldb j.,2004
53e9a603b7602d9702f2e2f1,balancing energy efficiency and quality of aggregate data in sensor networks,mohamed a sharaf jonathan beaver alexandros labrinidis panos k chrysanthis,vldb j.,2004
53e9b02fb7602d9703a8a898,operator scheduling in data stream systems,brian babcock shivnath babu mayur datar rajeev motwani dilys thomas,vldb j.,2004
53e99818b7602d97020327b1,retrospective on aurora,hari balakrishnan magdalena balazinska donald carney ugur etintemel mitch cherniack christian convey eduardo f galvez jon salz michael stonebraker nesime tatbul richard tibbetts stanley b zdonik,vldb j.,2004
53e9bbc8b7602d9704814149,finding hot query patterns over an xquery stream,liang huai yang mong li lee wynne hsu,vldb j.,2004
5590cdf40cf237666fc28cff,the vldb journal the international journal on very large data bases,,the vldb journal — the international journal on very large data bases,2004
5590dd290cf2ce4b6f3a0918,acm sigmod record,,acm sigmod record,2004
53e9b98ab7602d970457d0e7,from semantic integration to semantics management case studies and a way forward,arnon rosenthal leonard j seligman scott renner,sigmod record,2004
53e9be5db7602d9704b1f543,kanata adaptation and evolution in data sharing systems,periklis andritsos ariel fuxman anastasios kementsietsidis ren e j miller yannis velegrakis,sigmod record,2004
53e99a67b7602d97022d556a,matching large xml schemas,erhard rahm hong hai do sabine massmann,sigmod record,2004
53e9ad63b7602d970374bbc7,a holistic paradigm for large scale schema matching,bin he kevin chen chuan chang,sigmod record,2004
53e997e9b7602d9701fe4526,book review column,karl aberer,sigmod record,2001
5390980720f70186a0e01e40,review of emergence and convergence qualitative novelty and the unity of knowledge by mario bunge university of toronto press 2004 isbn 0 8020 8860 0,haim kilov,acm sigmod record,2004
53e9b152b7602d9703bd3739,report on the first xquery implementation experience and perspectives workshop xime p,ioana manolescu yannis papakonstantinou,sigmod record,2004
53e9bd98b7602d9704a459d7,report on the 7th edbt summer school xml and databases,riccardo torlone paolo atzeni,sigmod record,2004
53e9b4ceb7602d9703fed728,introduction to the special issue on semantic integration,anhai doan natalya fridman noy alon y halevy,sigmod record,2004
53e99a92b7602d970230722d,industrial strength schema matching,philip a bernstein sergey melnik michalis petropoulos christoph quix,sigmod record,2004
5390980720f70186a0e01e3b,ontologies and semantics for seamless connectivity,michael uschold michael gruninger,acm sigmod record,2004
53e9a645b7602d9702f75b81,report on the first twente data management workshop on xml databases and information retrieval,djoerd hiemstra vojkan mihajlovic,sigmod record,2004
5590da7c0cf2baaad9717432,reminiscences on influential papers,kenneth a ross,acm sigmod record,2004
53e9ae1cb7602d970382dc4b,automatic direct and indirect schema mapping experiences and lessons learned,david w embley li xu yihong ding,sigmod record,2004
53e9ba85b7602d97046a99f2,multiplex fusionplex and autoplex three generations of information integration,amihai motro jacob berlin philipp anokhin,sigmod record,2004
53e9a448b7602d9702d66728,ubidata requirements and architecture for ubiquitous data access,abdelsalam helal joachim hammer,sigmod record,2004
5390980720f70186a0e01e3f,review of web services by g alonso f casati h kuno and v machiraju springer verlag 2004 isbn 30540 44008 9,dirk wodtke,acm sigmod record,2004
5390980720f70186a0e01e3e,c mohan speaks out on r message queues computer science in india how aries came about life as an ibm fellow and more,marianne winslett,acm sigmod record,2004
53e99b86b7602d970242fe08,semantic integration a survey of ontology based approaches,natalya fridman noy,sigmod record,2004
5390980720f70186a0e03e99,binocular a system monitoring framework,fatih emekci sezai e tuna divyakant agrawal amr el abbadi,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03e9a,adaptive sampling for sensor networks,ankur jain edward y chang,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03e9e,optimization of in network data reduction,joseph m hellerstein wei wang,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03e98,proceeedings of the 1st international workshop on data management for sensor networks in conjunction with vldb 2004,alexandros labrinidis samuel madden,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03e9b,predictive filtering a learning based approach to data stream filtering,vibhore kumar brian f cooper shamkant b navathe,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03ea7,kpt a dynamic knn query processing algorithm for location aware sensor networks,julian winter wang chien lee,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03e9d,approximately uniform random sampling in sensor networks,boulat a bash john w byers jeffrey considine,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03ea4,active rules for sensor databases,m zoumboulakis g roussos a poulovassilis,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03ea5,a framework for spatio temporal query processing over wireless sensor networks,alexandru coman mario a nascimento j rg sander,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03ea6,mission critical management of mobile sensors or how to guide a flock of sensors,goce trajcevski peter scheuermann herve br nnimann,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03ea2,region streams functional macroprogramming for sensor networks,ryan newton matt welsh,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03ea3,streamglobe adaptive query processing and optimization in streaming p2p environments,bernhard stegmaier richard kuntschke alfons kemper,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03ea1,a framework for extending the synergy between mac layer and query optimization in sensor networks,vladimir i zadorozhny panos k chrysanthis prashant krishnamurthy,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03e9f,wavescheduling energy efficient data dissemination for sensor networks,niki trigoni yong yao alan demers johannes gehrke rajmohan rajaraman,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03e9c,confidence based data management for personal area sensor networks,nesime tatbul mark buller reed hoyt steve mullen stan zdonik,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390980720f70186a0e03ea0,meadows modeling emulation and analysis of data of wireless sensor networks,qiong luo lionel m ni bingsheng he hejun wu wenwei xue,dmsn '04 proceeedings of the 1st international workshop on data management for sensor networks: in conjunction with vldb 2004,2004
5390981d20f70186a0e0499f,the past present and future of web information retrieval,monika henzinger,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e0499c,conditional xpath the first order complete xpath dialect,maarten marx,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049a1,using non linear dynamical systems for web searching and ranking,panayiotis tsaparas,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e0499e,positive active xml,serge abiteboul omar benjelloun tova milo,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e0499d,frontiers of tractability for typechecking simple xml transformations,wim martens frank neven,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049b0,trees automata and xml,thomas schwentick,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049a6,roads codes and spatiotemporal queries,sandeep gupta swastik kopparty chinya ravishankar,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049aa,k means projective clustering,pankaj k agarwal nabil h mustafa,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049a0,comparing and aggregating rankings with ties,ronald fagin ravi kumar mohammad mahdian d sivakumar erik vee,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049ab,deterministic wavelet thresholding for maximum error metrics,minos garofalakis amit kumar,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049a2,specification and verification of data driven web services,alin deutsch liying sui victor vianu,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049af,weighted hypertree decompositions and optimal query plans,francesco scarcello gianluigi greco nicola leone,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e049a4,foundations of semantic web databases,claudio gutierrez carlos hurtado alberto o mendelzon,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
5390981d20f70186a0e0499b,the lixto data extraction project back and forth between theory and practice,georg gottlob christoph koch robert baumgartner marcus herzog sergio flesca,pods '04 proceedings of the twenty-third acm sigmod-sigact-sigart symposium on principles of database systems,2004
